Order_ID,Customer_ID,Product_ID,Order_Date,Quantity
14428,8137,4502,,
14429,1061,8737,2024-09-01,2.0
14430,8700,6725,2023-12-27,9.0
14431,1559,9080,2024-03-28,4.0
14432,4703,1393,2023-09-08,4.0
14433,6819,5322,2023-06-09,4.0
14434,496,1478,2024-02-22,
14435,5684,5890,2023-12-23,9.0
14436,5312,2192,2023-09-25,3.0
14437,965,3306,2023-04-17,2.0
14438,8886,4181,2023-08-29,6.0
14439,2206,656,2025-03-22,6.0
14440,2652,521,2024-09-18,6.0
14441,7502,1802,2023-07-26,6.0
14442,5717,3666,2024-01-30,4.0
14443,2376,3531,2023-09-21,7.0
14444,7421,115,2024-11-04,5.0
14445,9809,8651,2023-07-22,2.0
14446,3897,8154,2024-07-07,7.0
14447,5168,2960,2023-12-18,10.0
14448,3367,6815,2024-09-13,5.0
14449,5444,4783,2024-12-10,10.0
14450,6654,4480,2024-08-13,9.0
14451,2878,2895,2023-08-01,6.0
14452,6898,9189,2025-03-07,3.0
14453,3565,6746,2024-03-13,7.0
14454,2276,9866,2023-05-13,9.0
14455,5522,8417,2023-04-12,1.0
14456,4336,3213,2023-05-19,3.0
14457,8461,224,2023-06-04,6.0
14458,7218,4922,2023-12-14,1.0
14459,6398,6418,2023-06-02,5.0
14460,3086,2925,2023-12-19,9.0
14461,7532,1210,2024-04-03,7.0
14462,1166,5829,2024-12-27,1.0
14463,7414,6795,2023-04-20,8.0
14464,9189,6103,2024-01-02,7.0
14465,9218,1327,2024-04-21,8.0
14466,2521,9405,,7.0
14467,2776,6194,2024-12-24,6.0
14468,2636,8532,2024-08-17,1.0
14469,757,9283,2024-06-15,4.0
14470,7799,8425,2024-06-08,2.0
14471,6231,4453,2024-09-24,8.0
14472,5265,3814,2024-04-17,4.0
14473,9255,2947,2023-05-13,9.0
14474,6383,781,2024-10-04,3.0
14475,6063,9765,2023-10-11,7.0
14476,7092,5537,2024-08-27,7.0
14477,3580,7549,2024-05-04,5.0
14478,1473,163,2025-02-28,8.0
14479,1156,9397,2025-01-06,8.0
14480,3655,9814,2023-04-29,4.0
14481,7891,10054,2024-06-24,1.0
14482,3724,4403,2025-02-13,5.0
14483,220,1355,2024-03-20,1.0
14484,2858,6141,2023-12-14,5.0
14485,964,7904,2023-12-17,5.0
14486,4412,178,2023-12-27,9.0
14487,8157,785,2023-09-28,4.0
14488,6441,5552,2024-07-20,6.0
14489,2442,1128,2025-04-05,9.0
14490,6032,6840,2024-07-10,8.0
14491,9007,9829,2023-05-15,4.0
14492,919,1281,2024-03-11,2.0
14493,8414,101,2024-02-29,10.0
14494,1591,381,2024-06-17,3.0
14495,903,1230,2024-03-11,1.0
14496,377,6455,2024-02-20,7.0
14497,1585,2784,2024-09-09,10.0
14498,3671,4121,2023-11-19,10.0
14499,2391,8268,2023-08-13,8.0
14500,6062,1209,2023-08-18,2.0
14501,2087,1750,2024-06-17,10.0
14502,500,4953,2023-07-01,10.0
14503,5374,2884,2023-06-05,9.0
14504,7012,3810,2023-04-15,7.0
14505,8296,4629,2023-09-15,10.0
14506,8486,8869,2024-07-16,9.0
14507,1702,6535,2024-04-17,5.0
14508,360,2308,2024-10-15,6.0
14509,2026,8133,2023-07-29,10.0
14510,2266,9663,2023-04-08,5.0
14511,6257,3893,2024-02-10,7.0
14512,1386,9517,2024-02-11,6.0
14513,9976,4482,2025-03-30,8.0
14514,4089,4252,2025-01-17,5.0
14515,2001,1039,2024-08-14,4.0
14516,329,3721,2024-05-29,1.0
14517,4585,7833,2023-04-23,5.0
14518,7973,7952,2023-07-18,10.0
14519,6004,10055,2023-07-23,6.0
14520,8481,3158,2025-03-28,9.0
14521,9147,588,2024-01-07,5.0
14522,7292,2957,2024-08-04,10.0
14523,8308,4993,2023-07-10,5.0
14524,6425,7818,,8.0
14525,6876,6467,2023-08-01,7.0
14526,8451,6307,2023-08-06,5.0
14527,341,3194,2023-04-18,9.0
14528,6435,9417,2024-09-14,7.0
14529,648,6560,2024-12-06,9.0
14530,2952,3320,2023-04-17,3.0
14531,2192,9058,2023-04-10,9.0
14532,3039,2178,2024-01-06,3.0
14533,9195,9436,2024-03-16,2.0
14534,386,9510,2025-03-02,7.0
14535,4547,4947,2024-11-01,4.0
14536,1576,4582,2024-11-19,7.0
14537,4983,9350,2024-03-12,
14538,5726,8895,2025-01-05,1.0
14539,9809,9421,2023-11-13,8.0
14540,9892,2069,2023-09-25,5.0
14541,984,7597,2024-07-18,2.0
14542,8446,8881,2025-03-20,1.0
14543,6359,5558,2024-05-16,4.0
14544,1979,1820,2024-11-13,7.0
14545,919,1905,2024-04-27,4.0
14546,4979,1511,2023-10-17,1.0
14547,1264,7754,2024-03-26,1.0
14548,1268,7115,2024-11-23,
14549,8133,1186,2023-05-21,2.0
14550,1721,211,2023-09-13,10.0
14551,9697,5370,2023-10-11,9.0
14552,5237,4915,2023-06-06,2.0
14553,1910,1812,2023-08-28,10.0
14554,7695,2030,2023-11-18,3.0
14555,6990,6668,2025-03-16,4.0
14556,5927,8287,2023-07-06,1.0
14557,5370,7338,2024-05-23,8.0
14558,6599,5836,2024-10-02,5.0
14559,2054,153,2025-02-14,9.0
14560,4073,955,2024-12-19,4.0
14561,2613,3644,2023-07-27,9.0
14562,6674,1209,2024-03-01,6.0
14563,5665,6968,2024-08-04,3.0
14564,7608,630,2024-12-27,7.0
14565,585,1235,2024-10-30,2.0
14566,7569,3053,2023-10-13,8.0
14567,4091,5989,2023-12-11,8.0
14568,6226,4213,2024-04-09,4.0
14569,9326,2588,2024-09-13,7.0
14570,5407,5185,2023-08-12,5.0
14571,8929,6642,2024-04-29,10.0
14572,255,6108,2024-02-13,2.0
14573,4647,2508,2023-07-28,3.0
14574,5004,1480,2024-05-09,5.0
14575,9600,1926,2023-10-25,8.0
14576,3636,8079,2023-08-28,10.0
14577,8217,9993,2024-10-26,4.0
14578,7161,8416,2024-09-24,6.0
14579,7032,4970,2024-08-25,5.0
14580,4177,120,2023-08-26,10.0
14581,97,267,2023-07-23,1.0
14582,2502,6755,2024-03-15,8.0
14583,6802,5637,2024-01-30,9.0
14584,8729,123,2024-04-24,8.0
14585,3314,2311,2024-08-16,1.0
14586,7443,7734,2024-11-25,5.0
14587,960,736,2023-07-11,1.0
14588,815,1132,2023-10-01,6.0
14589,5644,8991,2023-04-18,9.0
14590,5801,1517,2024-08-21,9.0
14591,9845,9694,2023-08-23,6.0
14592,224,9037,2024-11-22,8.0
14593,138,8994,2024-10-26,7.0
14594,6850,6083,2023-09-16,5.0
14595,7291,9225,2024-03-25,1.0
14596,6301,9812,2024-09-20,8.0
14597,7885,342,2023-10-02,2.0
14598,3344,8153,2024-04-08,5.0
14599,6221,3316,2024-03-13,10.0
14600,5417,836,2023-12-02,8.0
14601,3588,3222,2025-01-10,4.0
14602,8883,8410,2023-04-14,3.0
14603,1980,422,2023-05-25,1.0
14604,9715,5314,2023-08-31,1.0
14605,481,4535,2024-01-10,9.0
14606,8804,5885,2024-07-16,2.0
14607,331,1412,2023-05-07,6.0
14608,7213,7603,2024-03-05,6.0
14609,8801,4480,2023-08-09,3.0
14610,3800,8314,2023-08-22,6.0
14611,6325,5147,2023-06-06,7.0
14612,3268,4084,2023-10-17,8.0
14613,8013,9535,2024-12-02,2.0
14614,8294,9413,2023-07-23,4.0
14615,9644,3901,2024-02-27,5.0
14616,7569,4547,2024-03-27,2.0
14617,6132,860,2023-12-21,7.0
14618,2561,384,2024-08-08,7.0
14619,5725,5105,2024-12-25,10.0
14620,3662,2945,2023-10-25,7.0
14621,6081,4298,2023-09-08,1.0
14622,6947,216,2023-04-20,10.0
14623,9392,3720,2025-03-22,3.0
14624,9266,2701,2024-09-28,7.0
14625,1504,6464,2025-01-26,8.0
14626,6493,8161,2024-06-06,2.0
14627,1843,7073,2024-07-30,1.0
14628,8435,2790,2023-09-27,1.0
14629,7068,4582,2024-09-03,6.0
14630,6737,9330,2023-06-13,1.0
14631,8315,1066,2024-10-07,6.0
14632,769,9233,2023-08-10,2.0
14633,2827,234,2023-08-16,7.0
14634,9859,4676,2024-12-02,10.0
14635,2323,5537,2023-04-27,9.0
14636,1082,8980,2024-06-11,6.0
14637,8330,1927,2023-05-16,9.0
14638,9059,9710,2023-10-10,10.0
14639,9198,3706,2024-01-16,1.0
14640,4132,4067,2023-11-30,7.0
14641,6217,1256,2025-04-01,
14642,4337,5555,2024-12-13,1.0
14643,506,8340,2024-03-07,3.0
14644,2674,9978,2023-05-29,4.0
14645,2491,5756,2023-04-27,2.0
14646,7951,8019,2023-12-10,8.0
14647,7515,1364,2023-05-17,1.0
14648,6514,2641,2024-09-05,6.0
14649,8276,3372,2024-11-04,3.0
14650,3213,1013,2023-04-17,2.0
14651,9357,1786,2024-07-07,5.0
14652,2321,7952,2024-09-17,8.0
14653,3274,7262,2025-01-09,3.0
14654,361,7956,2023-05-08,7.0
14655,4075,4366,2024-06-02,6.0
14656,5379,732,2023-04-12,9.0
14657,2393,1383,,7.0
14658,9108,6256,2024-01-21,3.0
14659,9852,1443,2025-02-20,4.0
14660,186,4742,2024-04-03,8.0
14661,1146,4342,2025-04-05,4.0
14662,5844,4551,2023-06-27,8.0
14663,7196,1928,2024-03-21,1.0
14664,7782,959,2024-01-01,10.0
14665,5787,4999,2024-09-19,4.0
14666,5657,3121,2024-08-30,1.0
14667,5235,7717,2023-07-24,6.0
14668,6939,4490,2024-10-25,6.0
14669,6868,251,2023-12-05,9.0
14670,9610,6710,2023-08-28,5.0
14671,677,243,2023-06-30,5.0
14672,4845,5137,2023-11-12,8.0
14673,2064,2548,2024-09-12,5.0
14674,4762,6108,2025-03-21,3.0
14675,7353,3807,2024-05-16,8.0
14676,6510,9397,2023-10-26,6.0
14677,8845,7567,2024-02-27,7.0
14678,7737,2501,2024-08-29,7.0
14679,6101,5271,2023-05-06,8.0
14680,650,9212,2023-11-02,7.0
14681,7356,9615,2024-12-19,8.0
14682,4587,5031,2024-09-17,6.0
14683,7373,9686,2024-08-22,9.0
14684,154,4401,2023-12-27,5.0
14685,2538,8960,2023-08-01,1.0
14686,2368,5992,2024-11-10,9.0
14687,7403,2532,2023-07-06,1.0
14688,5244,9170,2024-11-01,10.0
14689,7653,6507,,6.0
14690,4235,8969,2023-08-04,7.0
14691,8483,8581,,8.0
14692,4268,9961,2024-08-22,6.0
14693,3271,9081,2025-03-19,8.0
14694,7696,8568,2023-07-07,9.0
14695,2164,3903,2024-02-11,2.0
14696,6324,8857,2023-12-15,8.0
14697,898,4856,2024-05-21,4.0
14698,1490,8085,2023-05-06,6.0
14699,4137,8112,2024-01-13,7.0
14700,8502,5367,2023-06-20,10.0
14701,1512,7658,2024-11-03,4.0
14702,7067,633,2024-03-04,4.0
14703,3702,9369,2024-05-22,3.0
14704,9362,2119,2023-09-09,8.0
14705,4852,5968,2023-07-21,6.0
14706,6769,5247,2023-06-15,8.0
14707,9314,7452,2023-04-30,8.0
14708,2523,9892,2023-11-11,2.0
14709,6808,4798,2024-10-18,1.0
14710,3017,6839,2023-10-26,1.0
14711,1745,4379,2023-11-04,6.0
14712,9891,5792,2025-01-28,5.0
14713,7350,565,2025-02-08,2.0
14714,4012,2171,2024-11-05,6.0
14715,279,6384,2024-04-17,9.0
14716,7630,2265,,5.0
14717,2097,7075,2023-07-06,3.0
14718,1331,3132,2025-02-04,2.0
14719,339,5479,2023-07-11,2.0
14720,5591,1817,2025-02-04,9.0
14721,7983,2218,2023-08-05,7.0
14722,4298,7667,2023-10-12,9.0
14723,9490,9087,2024-10-21,2.0
14724,4881,8144,2023-06-03,7.0
14725,3924,2054,2023-08-23,4.0
14726,4092,7353,2024-05-27,2.0
14727,2897,7619,2024-02-09,2.0
14728,5771,7119,2024-04-11,9.0
14729,3661,9829,,7.0
14730,5829,8224,2023-09-30,6.0
14731,9144,430,2023-10-10,3.0
14732,9812,8797,2024-10-13,10.0
14733,1000,7835,2023-11-21,5.0
14734,2794,4095,2024-12-08,10.0
14735,7458,9762,2023-06-09,6.0
14736,462,2085,2024-11-30,3.0
14737,1480,2712,2024-02-24,10.0
14738,7964,8520,2025-02-22,9.0
14739,1347,9774,2024-03-07,8.0
14740,7192,7497,2024-03-05,9.0
14741,3519,2295,2024-01-11,3.0
14742,2264,1340,2025-03-28,7.0
14743,713,5475,2023-12-27,7.0
14744,3310,9561,2023-04-18,1.0
14745,5880,9792,2024-03-12,7.0
14746,8200,9277,2023-05-16,7.0
14747,3337,9805,2023-12-01,10.0
14748,5950,5172,2024-06-07,10.0
14749,1924,1774,2024-04-09,9.0
14750,9186,9593,2024-07-09,9.0
14751,2853,1388,2024-10-05,7.0
14752,9424,5939,2023-12-05,1.0
14753,573,987,2024-01-14,9.0
14754,1832,1079,2024-03-04,
14755,7475,4177,2024-06-06,2.0
14756,1844,3128,2024-12-10,6.0
14757,7715,3883,2024-09-23,2.0
14758,3896,8386,2024-04-25,6.0
14759,9613,3212,2025-02-05,6.0
14760,3516,2185,2024-03-31,9.0
14761,2483,7785,2025-03-02,2.0
14762,8939,7863,2024-11-04,10.0
14763,4332,1335,2024-03-24,1.0
14764,2079,3226,2024-10-31,4.0
14765,1493,2160,2023-06-16,2.0
14766,3123,1084,2024-04-13,3.0
14767,8882,6337,2024-07-17,1.0
14768,7653,9554,2023-12-03,3.0
14769,7095,368,2024-05-11,5.0
14770,922,3167,2023-10-12,2.0
14771,7901,2144,2023-11-05,9.0
14772,3633,1151,2023-08-31,6.0
14773,3388,9279,2024-11-15,9.0
14774,5687,1997,2023-09-17,1.0
14775,306,659,2023-11-15,5.0
14776,5048,1036,2024-12-25,8.0
14777,3959,6731,2024-04-05,10.0
14778,7851,2566,2023-12-02,8.0
14779,9154,1942,2023-11-17,6.0
14780,7122,1259,2023-10-02,1.0
14781,2329,1527,2024-02-07,6.0
14782,2154,3469,2025-03-15,4.0
14783,4537,5851,2023-11-24,3.0
14784,8521,5781,2024-07-04,3.0
14785,8914,6790,2024-03-04,2.0
14786,9635,8069,2024-09-29,7.0
14787,839,1950,2024-03-15,9.0
14788,579,851,2025-03-20,9.0
14789,3183,535,2024-09-17,4.0
14790,2352,1787,2024-02-18,6.0
14791,754,693,2024-06-13,3.0
14792,5791,5478,2024-11-23,8.0
14793,5164,7892,2023-09-10,3.0
14794,7179,9479,2023-05-06,8.0
14795,2282,7235,2024-11-15,4.0
14796,5812,9244,2024-01-20,2.0
14797,6231,6063,2023-09-21,4.0
14798,7082,8012,2024-02-02,9.0
14799,7563,3891,2023-09-06,9.0
14800,43,5878,2025-03-01,7.0
14801,709,6753,2023-12-30,8.0
14802,3490,7515,2025-03-27,3.0
14803,8185,329,2023-09-08,1.0
14804,5586,8760,2023-05-23,6.0
14805,8776,4468,2025-02-24,6.0
14806,1866,5112,2023-05-27,3.0
14807,295,8039,2025-02-26,1.0
14808,9778,7879,2023-06-10,7.0
14809,1360,978,2024-04-27,5.0
14810,9521,3075,2023-08-21,7.0
14811,5834,7249,2024-04-14,1.0
14812,1676,807,2023-10-11,9.0
14813,5875,3464,2024-11-23,10.0
14814,500,5864,2023-10-09,3.0
14815,600,3250,2025-01-10,9.0
14816,1910,8758,2024-09-04,1.0
14817,3237,7710,2024-12-27,7.0
14818,2460,5907,2024-11-15,9.0
14819,9373,1597,2023-12-29,8.0
14820,6319,4832,2025-02-01,6.0
14821,228,8587,2023-12-08,8.0
14822,4098,10089,2023-04-27,2.0
14823,9074,1543,2023-12-27,1.0
14824,5134,3564,2024-04-01,7.0
14825,7798,7040,2025-04-03,4.0
14826,3059,9422,2024-08-09,1.0
14827,1917,8082,2024-06-02,6.0
14828,2593,9283,2023-09-09,9.0
14829,3370,1326,2024-12-20,1.0
14830,2351,9766,2023-06-15,3.0
14831,4379,3774,2024-10-07,3.0
14832,48,8323,2024-12-08,3.0
14833,1281,5980,2024-04-21,7.0
14834,6490,8484,2023-10-03,4.0
14835,8189,1830,2024-10-05,7.0
14836,5251,481,2024-07-28,1.0
14837,6374,8637,2024-07-04,4.0
14838,3446,5471,2023-05-20,1.0
14839,3062,9225,2025-02-03,2.0
14840,5120,138,2025-03-03,4.0
14841,5203,1605,2024-12-30,1.0
14842,7880,1371,2024-10-15,7.0
14843,6062,8040,2023-12-20,5.0
14844,9623,6710,2024-06-14,10.0
14845,7072,437,2023-05-01,7.0
14846,2675,10067,2023-04-19,10.0
14847,7385,3255,2024-05-21,1.0
14848,4320,4104,2024-02-23,4.0
14849,3901,2646,2024-02-02,5.0
14850,2424,4205,2023-06-08,1.0
14851,270,2946,2025-03-07,7.0
14852,9505,2240,2023-11-21,8.0
14853,6689,4119,2024-09-05,10.0
14854,6474,2214,2024-02-23,4.0
14855,7575,6847,,6.0
14856,7383,4695,2025-02-18,
14857,7535,7333,2023-07-17,3.0
14858,9326,7764,2024-08-08,4.0
14859,4880,7798,2023-12-17,6.0
14860,5457,5980,2023-05-23,5.0
14861,4109,1457,2023-09-18,3.0
14862,3810,5760,2024-05-13,6.0
14863,9261,1013,2024-09-06,6.0
14864,3396,3344,2024-05-18,4.0
14865,2046,6076,2024-10-28,2.0
14866,6079,5478,2025-01-17,8.0
14867,5661,3729,2024-02-06,1.0
14868,6442,9175,2024-07-30,5.0
14869,9069,6244,2024-10-03,1.0
14870,9285,2146,2024-09-12,8.0
14871,5829,8904,2025-01-29,8.0
14872,7207,9117,2025-01-29,7.0
14873,8355,1182,2023-08-21,9.0
14874,8393,102,2024-12-18,2.0
14875,577,5720,2024-08-14,5.0
14876,4603,9264,2024-10-07,1.0
14877,6362,8659,2023-05-10,4.0
14878,9174,7703,2024-01-28,7.0
14879,9686,2957,2023-04-13,9.0
14880,8836,8795,2023-08-09,5.0
14881,9953,641,2024-10-07,4.0
14882,2925,6221,2025-02-16,3.0
14883,2504,6624,2023-05-30,4.0
14884,3432,4254,2024-08-31,1.0
14885,2745,7773,2023-08-09,4.0
14886,728,4244,2024-12-21,6.0
14887,5013,8839,2023-11-23,8.0
14888,9148,238,2024-11-19,8.0
14889,7303,461,2024-06-28,10.0
14890,6932,7679,2025-03-02,2.0
14891,7695,5285,2024-07-24,3.0
14892,4946,1217,2024-04-08,10.0
14893,1191,3505,2024-02-15,8.0
14894,1243,8695,2024-09-22,10.0
14895,1542,9929,2023-10-15,3.0
14896,9075,910,2023-12-16,5.0
14897,9136,5642,2023-06-27,8.0
14898,6143,6719,2025-01-03,3.0
14899,726,5526,2024-02-19,1.0
14900,3601,3774,2024-10-13,
14901,6544,6461,2024-08-28,9.0
14902,3042,8814,2024-05-20,4.0
14903,6023,3731,2024-06-29,
14904,7489,1830,2023-07-21,1.0
14905,1210,9369,2024-08-12,3.0
14906,356,6282,2023-11-10,6.0
14907,3253,6979,2024-10-12,1.0
14908,1026,6050,2025-02-13,4.0
14909,6369,6242,2024-05-30,7.0
14910,2644,912,2024-02-11,10.0
14911,1929,4691,2024-11-16,6.0
14912,6313,6553,2023-10-16,1.0
14913,8187,9795,2023-06-04,7.0
14914,1227,1528,2023-07-11,2.0
14915,9996,7339,2023-06-06,10.0
14916,6215,7180,2023-10-20,7.0
14917,2345,2823,2023-06-14,10.0
14918,6879,5157,,8.0
14919,7028,291,2023-04-22,5.0
14920,2593,7007,2023-09-28,1.0
14921,6766,4555,2025-01-18,3.0
14922,7375,7986,2025-01-20,2.0
14923,8719,1504,2024-10-07,5.0
14924,2235,5231,2024-06-26,10.0
14925,3876,6463,2024-02-20,9.0
14926,5310,1053,2025-02-01,10.0
14927,1030,1249,2025-02-28,6.0
14928,6574,10094,2025-02-26,10.0
14929,6448,3354,2024-03-01,4.0
14930,1692,9007,2024-05-03,
14931,8746,7019,2024-02-14,1.0
14932,8866,1735,2024-11-20,9.0
14933,7538,7000,2025-02-16,5.0
14934,9593,4565,2025-03-21,5.0
14935,8817,4882,2023-12-13,3.0
14936,5298,9308,2024-03-25,7.0
14937,4443,220,2023-06-18,7.0
14938,7925,9549,2023-10-24,2.0
14939,7280,3088,2024-03-30,8.0
14940,4052,7195,2023-12-06,1.0
14941,4834,5783,2024-01-27,5.0
14942,3823,1413,2023-06-23,5.0
14943,5396,421,2024-08-19,5.0
14944,6928,8425,2023-08-11,10.0
14945,3640,6798,2023-09-19,8.0
14946,3556,5879,2023-08-18,6.0
14947,9135,4081,2023-06-24,2.0
14948,7993,8107,2023-07-22,1.0
14949,6291,9143,2024-05-15,3.0
14950,8422,3836,2023-11-03,4.0
14951,7273,6726,2023-07-28,5.0
14952,8672,250,2024-03-14,1.0
14953,7350,2667,2023-04-12,10.0
14954,2837,6734,2025-02-28,1.0
14955,6822,2957,2024-02-22,1.0
14956,5400,1772,2024-05-02,10.0
14957,9883,630,2024-10-08,8.0
14958,235,2589,2024-05-04,10.0
14959,8676,4527,2023-12-22,2.0
14960,5869,7494,2023-06-07,6.0
14961,3387,6634,2025-01-03,3.0
14962,3762,1411,2024-05-29,8.0
14963,5178,4763,2024-06-02,3.0
14964,5416,4928,2024-06-24,3.0
14965,2848,848,2023-11-09,7.0
14966,5416,8684,2024-08-01,5.0
14967,2661,4527,2023-09-14,5.0
14968,881,9600,2024-11-30,9.0
14969,9016,804,2024-01-01,7.0
14970,3268,2067,2024-06-18,1.0
14971,2086,7463,2024-10-18,2.0
14972,5742,8151,2024-06-27,6.0
14973,3996,3802,2025-02-03,4.0
14974,6415,1036,2024-07-24,8.0
14975,5006,10041,2024-10-22,9.0
14976,3248,5575,2024-04-30,2.0
14977,1076,10079,2025-01-04,5.0
14978,4594,6528,2025-03-17,9.0
14979,7066,8984,2025-03-05,9.0
14980,6446,3011,2025-02-27,2.0
14981,5326,2541,2024-07-23,2.0
14982,3746,7341,2024-01-25,7.0
14983,9599,9878,2023-11-19,10.0
14984,7678,3374,2023-04-09,3.0
14985,1587,5766,2024-11-30,4.0
14986,558,8142,2023-09-29,5.0
14987,7252,1441,2024-10-31,6.0
14988,4099,2379,2023-11-17,4.0
14989,5035,8499,2023-08-16,6.0
14990,1684,9246,2023-06-29,7.0
14991,9848,7663,2023-06-30,10.0
14992,2463,5479,2024-11-22,9.0
14993,2965,5376,2023-10-08,5.0
14994,3873,729,2024-01-06,9.0
14995,7800,9559,2023-12-04,3.0
14996,5774,4093,2024-03-09,5.0
14997,5236,4408,2025-03-20,4.0
14998,2031,7433,2023-06-29,1.0
14999,9282,3204,2023-11-16,2.0
15000,7283,5911,2024-10-05,1.0
15001,6695,1605,2024-10-04,1.0
15002,6842,4256,2025-01-26,8.0
15003,375,5353,2024-09-04,4.0
15004,8506,758,2024-11-14,10.0
15005,8059,8063,2025-03-03,5.0
15006,6372,8034,2024-06-20,3.0
15007,3581,974,,5.0
15008,5022,4441,2025-01-10,5.0
15009,4794,2779,2024-08-02,9.0
15010,5478,5576,2024-09-26,2.0
15011,1068,4377,2024-09-23,10.0
15012,5510,3514,2023-12-30,7.0
15013,7288,3888,2024-04-06,4.0
15014,6276,5829,2023-09-11,4.0
15015,7729,9897,,5.0
15016,3009,1268,2024-07-02,9.0
15017,8272,3009,2023-07-25,8.0
15018,5632,6074,2024-08-17,6.0
15019,721,1945,2024-07-08,6.0
15020,3428,5573,2024-06-18,8.0
15021,8755,8710,2024-07-04,4.0
15022,1677,8649,2024-06-11,4.0
15023,238,2543,2024-02-25,9.0
15024,6280,2755,2025-03-13,10.0
15025,908,7302,2023-07-10,9.0
15026,7335,1143,,7.0
15027,1923,721,2025-02-05,10.0
15028,2746,2376,2024-02-17,7.0
15029,1464,7762,2024-10-02,10.0
15030,2969,7611,2024-03-30,2.0
15031,2700,2840,2024-06-21,2.0
15032,4642,1823,2024-08-15,6.0
15033,329,8139,2024-04-10,1.0
15034,7449,6938,2023-11-11,4.0
15035,6857,4420,2025-03-18,10.0
15036,5761,7172,2024-06-20,7.0
15037,4666,9783,2024-10-02,3.0
15038,8007,852,2024-09-25,8.0
15039,7373,9092,2023-11-20,10.0
15040,9155,582,2023-09-01,10.0
15041,8532,933,2024-09-16,5.0
15042,4885,9438,2024-01-14,6.0
15043,5687,9347,2024-01-12,1.0
15044,4266,6294,2024-01-06,9.0
15045,6759,2610,2024-01-09,6.0
15046,742,2700,2024-10-13,10.0
15047,5584,2568,2023-06-20,9.0
15048,1224,3906,2023-10-09,8.0
15049,8651,9528,2025-02-25,2.0
15050,2231,391,2023-10-25,7.0
15051,9856,1343,2023-04-29,8.0
15052,4470,6581,2024-08-13,2.0
15053,9070,4137,2024-09-27,2.0
15054,4508,2037,2024-09-25,1.0
15055,6311,6508,2025-02-08,3.0
15056,7284,4490,2024-03-05,10.0
15057,1225,6177,2024-03-25,3.0
15058,5107,581,2023-09-25,2.0
15059,9595,4004,2023-06-09,5.0
15060,5496,2300,2025-03-11,9.0
15061,3048,1809,2023-05-09,8.0
15062,1414,2126,2023-11-06,9.0
15063,3235,9259,2024-10-23,1.0
15064,5927,9405,2024-10-18,1.0
15065,4331,7318,2025-02-03,1.0
15066,144,5999,2024-02-01,7.0
15067,6010,4441,2024-12-29,2.0
15068,5054,1016,2023-05-23,6.0
15069,9017,6253,2024-04-10,4.0
15070,1071,454,2024-01-02,2.0
15071,50,7960,2024-06-18,3.0
15072,4907,9122,2023-04-15,5.0
15073,1608,5425,2024-12-28,7.0
15074,1262,9811,2025-04-04,7.0
15075,2783,1406,2023-08-28,10.0
15076,4759,4003,2023-10-24,4.0
15077,7778,905,2023-11-06,2.0
15078,3808,9752,2023-11-10,9.0
15079,7575,3698,2024-11-23,8.0
15080,6730,7804,2023-04-12,5.0
15081,8333,6115,2024-08-15,3.0
15082,455,9617,2023-09-01,2.0
15083,6446,2948,2024-12-12,8.0
15084,3716,5229,2023-10-17,10.0
15085,2942,9078,2025-04-02,9.0
15086,4876,2044,2024-12-27,8.0
15087,7086,9712,2024-10-17,1.0
15088,2805,2646,2024-09-10,10.0
15089,3392,887,2025-01-21,8.0
15090,9616,6181,2023-10-09,6.0
15091,4420,8681,2024-11-12,2.0
15092,6160,515,2024-02-02,9.0
15093,4150,3624,2024-05-12,8.0
15094,8293,9830,2025-01-02,6.0
15095,7006,6019,2024-09-06,8.0
15096,7772,9757,2023-10-18,6.0
15097,6634,8238,2024-09-26,1.0
15098,9064,9317,2023-04-17,7.0
15099,3689,1350,2024-12-05,6.0
15100,3410,1244,2025-03-08,10.0
15101,6354,5270,2023-04-06,1.0
15102,5391,447,2025-02-09,5.0
15103,7222,3440,2023-10-15,2.0
15104,7299,2563,2024-04-03,
15105,8422,8476,2024-10-03,9.0
15106,5312,8971,2024-04-06,9.0
15107,7547,6320,2024-04-22,7.0
15108,6490,8029,2023-10-21,5.0
15109,1613,7220,2024-04-26,8.0
15110,7065,5811,2024-04-23,10.0
15111,6248,576,2023-05-29,
15112,1510,146,2023-05-07,10.0
15113,2954,3943,2024-08-07,5.0
15114,2679,8392,2023-05-09,2.0
15115,4430,2429,2024-10-18,8.0
15116,3978,9448,2024-03-02,7.0
15117,6362,9245,2024-07-03,7.0
15118,5616,2839,2024-06-12,4.0
15119,5307,2830,2023-11-15,7.0
15120,904,3108,2024-08-01,7.0
15121,1453,988,2023-07-27,1.0
15122,4868,7328,2023-05-02,6.0
15123,3021,5703,2024-03-26,3.0
15124,8368,6448,2024-06-27,8.0
15125,9048,9933,2023-07-10,8.0
15126,1454,4572,2023-07-20,9.0
15127,730,7403,2023-04-13,6.0
15128,8119,186,2025-03-25,6.0
15129,2771,5500,2024-08-22,2.0
15130,487,3069,2023-05-07,9.0
15131,515,1316,2024-12-01,10.0
15132,2960,8605,2024-01-06,7.0
15133,6860,3310,2023-09-02,1.0
15134,2135,2694,2024-07-17,7.0
15135,5557,3394,2025-01-06,1.0
15136,6284,2698,2024-06-25,5.0
15137,8964,768,2023-04-29,9.0
15138,1390,4526,2023-06-01,5.0
