Product_ID,Product_Name,Category,Price
5000,NONE,Electronics,188.65
5001,Third,furniture,33.42
5002,certain,Electronics,132.18
5003,  discover  ,  Electronics  ,453.17
5004,hotel,Electronics,51.12
5005,WOULD,  Electronics  ,325.97
5006,Level,  Furniture  ,13.58
5007,break,Furniture,476.3
5008,Everybody,ELECTRONICS,189.37
5009,Action,TOYS,179.11
5010,  same  ,  Books  ,196.48
5011,one,toys,146.96
5012,Lot,books,62.69
5013,CREATE,Electronics,356.06
5014,Together,toys,97.03
5015,TROUBLE,BOOKS,411.05
5016,  avoid  ,books,452.43
5017,detail,Furniture,77.16
5018,  audience  ,  Furniture  ,271.31
5019,how,  Furniture  ,20.63
5020,List,Electronics,255.83
5021,area,ELECTRONICS,236.35
5022,RESPONSIBILITY,Furniture,72.54
5023,Deal,ELECTRONICS,29.28
5024,What,  Books  ,412.26
5025,Receive,furniture,128.07
5026,  himself  ,FURNITURE,103.59
5027,Piece,TOYS,338.09
5028,network,  Furniture  ,418.93
5029,  agent  ,TOYS,403.18
5030,  ,BOOKS,89.37
5031,page,  Furniture  ,9.57
5032,  husband  ,Furniture,89.65
5033,Why,Books,490.69
5034,somebody,Furniture,343.45
5035,threat,Furniture,77.09
5036,  ,furniture,328.57
5037,HUMAN,Toys,285.19
5038,Story,Electronics,351.77
5039,Hard,  Books  ,486.69
5040,Car,Electronics,283.86
5041,Late,Books,28.9
5042,reflect,Toys,365.98
5043,Carry,  Toys  ,232.11
5044,Poor,Toys,458.81
5045,World,  Furniture  ,436.76
5046,dinner,Electronics,71.58
5047,  ,  Books  ,335.96
5048,Fall,  Electronics  ,304.96
5049,Prove,books,70.51
5050,Lay,books,267.11
5051,Table,Electronics,213.36
5052,West,Toys,404.54
5053,Start,TOYS,434.5
5054,See,electronics,248.58
5055,  article  ,Toys,421.51
5056,  mean  ,Toys,123.43
5057,HAIR,BOOKS,423.85
5058,RELATE,books,111.98
5059,BUILDING,TOYS,266.2
5060,  ,Books,93.91
5061,  must  ,electronics,353.17
5062,  cause  ,ELECTRONICS,422.12
5063,INDIVIDUAL,TOYS,452.95
5064,OIL,Toys,355.15
5065,Never,  Furniture  ,178.78
5066,SMALL,Toys,490.81
5067,Very,FURNITURE,400.67
5068,Thing,TOYS,254.66
5069,Company,FURNITURE,415.49
5070,  safe  ,Books,361.02
5071,CONDITION,  Electronics  ,345.08
5072,SHARE,FURNITURE,351.05
5073,  use  ,Books,20.69
5074,  protect  ,BOOKS,229.38
5075,Avoid,furniture,188.53
5076,SUPPORT,TOYS,131.22
5077,East,  Books  ,148.37
5078,Case,Toys,22.4
5079,SECURITY,Books,430.52
5080,TELEVISION,Toys,197.22
5081,society,furniture,243.41
5082,SPEAK,Books,18.63
5083,Available,FURNITURE,275.92
5084,TWO,Furniture,
5085,BAD,electronics,365.07
5086,two,electronics,193.23
5087,EAST,Books,205.71
5088,FOCUS,Toys,304.38
5089,Blue,Toys,266.53
5090,Control,furniture,303.72
5091,Hard,  Furniture  ,139.62
5092,ARM,furniture,134.2
5093,  Democrat  ,Toys,99.84
5094,research,books,264.15
5095,FUTURE,Furniture,304.88
5096,AWAY,  Furniture  ,268.92
5097,YARD,Electronics,468.97
5098,PROVIDE,Toys,381.38
5099,town,BOOKS,141.92
5100,Agency,BOOKS,25.73
5101,  learn  ,  Books  ,395.03
5102,Discuss,  Toys  ,263.78
5103,spend,Books,207.58
5104,EDUCATION,Electronics,69.29
5105,East,Toys,
5106,UNTIL,Furniture,85.77
5107,Wall,toys,247.4
5108,EXACTLY,Furniture,377.93
5109,strategy,  Furniture  ,
5110,LONG,books,273.57
5111,like,ELECTRONICS,98.29
5112,  enough  ,TOYS,402.52
5113,But,TOYS,486.85
5114,HALF,  Books  ,481.77
5115,sense,  Furniture  ,190.14
5116,  response  ,Books,6.98
5117,DETAIL,  Toys  ,498.57
5118,Deep,electronics,367.73
5119,smile,Books,191.56
5120,  certain  ,  Furniture  ,292.76
5121,He,  Books  ,422.84
5122,Camera,Toys,357.69
5123,Above,furniture,393.45
5124,  ,  Books  ,407.18
5125,long,furniture,309.91
5126,  safe  ,ELECTRONICS,
5127,success,  Books  ,287.61
5128,land,Books,327.6
5129,NATION,Furniture,84.88
5130,  next  ,Furniture,394.61
5131,REDUCE,  Toys  ,481.31
5132,  message  ,Furniture,471.45
5133,organization,ELECTRONICS,91.34
5134,MYSELF,books,170.97
5135,FIRM,BOOKS,458.96
5136,OWNER,  Toys  ,321.3
5137,Federal,Electronics,
5138,Subject,  Books  ,170.35
5139,DETERMINE,Toys,457.05
5140,Her,Electronics,72.88
5141,  mean  ,Furniture,72.14
5142,IMPORTANT,Books,391.93
5143,tax,Electronics,123.9
5144,build,  Books  ,387.64
5145,such,Books,50.25
5146,  learn  ,FURNITURE,479.01
5147,research,  Electronics  ,51.4
5148,Beautiful,Books,41.2
5149,hope,Electronics,465.93
5150,  order  ,Books,340.67
5151,  very  ,  Books  ,199.62
5152,  support  ,Electronics,327.06
5153,NATION,  Furniture  ,60.56
5154,NOTHING,  Books  ,437.03
5155,Television,furniture,350.2
5156,Director,Toys,9.93
5157,Increase,Electronics,498.23
5158,Already,FURNITURE,400.53
5159,Amount,Electronics,249.78
5160,  significant  ,Electronics,124.86
5161,  then  ,Toys,392.91
5162,Also,  Electronics  ,442.78
5163,Four,Books,265.97
5164,  record  ,Furniture,145.68
5165,film,Electronics,104.71
5166,  religious  ,  Electronics  ,124.3
5167,hold,electronics,496.33
5168,then,BOOKS,432.33
5169,Huge,electronics,41.61
5170,hotel,  Books  ,337.57
5171,  TV  ,Furniture,242.45
5172,GREAT,books,414.31
5173,soon,Furniture,345.7
5174,these,BOOKS,57.47
5175,Case,Furniture,39.04
5176,  course  ,  Furniture  ,73.79
5177,table,Electronics,33.71
5178,Hour,  Furniture  ,386.02
5179,  tree  ,furniture,246.49
5180,Break,  Furniture  ,442.38
5181,Arm,Furniture,
5182,Church,FURNITURE,281.16
5183,  behind  ,Electronics,220.76
5184,Chair,Electronics,100.2
5185,Born,Furniture,370.59
5186,Spend,TOYS,160.27
5187,Story,  Books  ,215.89
5188,WEEK,books,45.61
5189,Movie,Electronics,160.21
5190,Summer,  Furniture  ,113.3
5191,Institution,ELECTRONICS,197.83
5192,  sea  ,  Electronics  ,309.03
5193,LATE,Books,361.39
5194,Focus,Toys,257.42
5195,own,Toys,158.4
5196,Win,ELECTRONICS,396.0
5197,Ability,Electronics,457.19
5198,Central,ELECTRONICS,246.66
5199,SUBJECT,TOYS,348.07
5200,SON,toys,406.25
5201,  herself  ,  Toys  ,50.76
5202,floor,Electronics,484.76
5203,level,Electronics,104.64
5204,Music,  Electronics  ,
5205,Read,electronics,217.42
5206,food,Toys,110.78
5207,  strategy  ,FURNITURE,435.29
5208,treat,Furniture,466.62
5209,  budget  ,TOYS,43.52
5210,Discover,TOYS,296.69
5211,NOT,  Furniture  ,480.46
5212,ARRIVE,BOOKS,311.87
5213,FORMER,Books,309.75
5214,Adult,  Books  ,344.79
5215,ADMIT,furniture,113.14
5216,Stock,Toys,446.13
5217,  stand  ,  Books  ,38.78
5218,  alone  ,ELECTRONICS,402.08
5219,Go,electronics,213.05
5220,RESULT,Toys,383.52
5221,AUDIENCE,TOYS,327.08
5222,Front,BOOKS,494.69
5223,  page  ,TOYS,162.11
5224,majority,Electronics,367.17
5225,Someone,  Furniture  ,343.51
5226,  task  ,FURNITURE,49.9
5227,DESIGN,Toys,156.19
5228,Deep,Electronics,370.37
5229,  ,Books,108.31
5230,Table,Books,475.86
5231,Similar,furniture,251.84
5232,Morning,Toys,492.89
5233,Color,Toys,270.14
5234,Improve,BOOKS,298.0
5235,FINANCIAL,Furniture,471.43
5236,Believe,  Books  ,352.34
5237,  myself  ,FURNITURE,220.24
5238,Up,Furniture,163.29
5239,Often,  Books  ,275.9
5240,Consider,FURNITURE,169.08
5241,fly,toys,303.65
5242,  guess  ,  Electronics  ,124.8
5243,Central,Toys,122.42
5244,  ,  Toys  ,263.79
5245,NORTH,Electronics,50.44
5246,Note,Furniture,183.23
5247,middle,  Books  ,152.24
5248,HIGH,Furniture,209.7
5249,Single,TOYS,299.8
5250,  star  ,  Furniture  ,264.49
5251,SHOULD,Electronics,88.33
5252,  game  ,furniture,87.39
5253,  official  ,Books,307.55
5254,  ,  Books  ,457.81
5255,  actually  ,Books,111.08
5256,  century  ,toys,378.2
5257,very,Electronics,168.64
5258,drug,furniture,132.67
5259,whom,Furniture,213.01
5260,FORM,toys,487.04
5261,LET,FURNITURE,421.69
5262,Type,Furniture,
5263,  drive  ,BOOKS,326.49
5264,  available  ,Electronics,92.41
5265,  across  ,FURNITURE,51.87
5266,Body,Books,292.34
5267,  visit  ,TOYS,
5268,our,furniture,14.47
5269,citizen,Toys,210.81
5270,any,  Books  ,181.17
5271,Dream,Books,348.53
5272,  picture  ,Electronics,401.41
5273,MORNING,furniture,69.13
5274,GOVERNMENT,Books,87.52
5275,Poor,  Electronics  ,127.93
5276,  deep  ,BOOKS,113.02
5277,Several,Books,
5278,  two  ,toys,385.34
5279,day,furniture,236.27
5280,  claim  ,  Furniture  ,
5281,trial,Books,162.79
5282,Discuss,Toys,142.88
5283,Respond,Toys,364.57
5284,INVESTMENT,ELECTRONICS,193.9
5285,EVERYTHING,furniture,114.77
5286,Charge,Electronics,406.42
5287,President,electronics,317.16
5288,RICH,toys,368.31
5289,Across,toys,485.6
5290,Result,Books,315.63
5291,LAY,  Furniture  ,497.33
5292,METHOD,Books,19.0
5293,  west  ,  Books  ,83.87
5294,get,furniture,
5295,Threat,  Toys  ,177.28
5296,lead,  Books  ,397.31
5297,final,Furniture,406.17
5298,democrat,  Toys  ,311.85
5299,Back,toys,25.67
5300,HAPPEN,ELECTRONICS,378.5
5301,Personal,Books,40.62
5302,CONSIDER,Furniture,369.49
5303,Conference,  Electronics  ,42.71
5304,pm,ELECTRONICS,184.82
5305,manage,  Books  ,10.65
5306,  course  ,BOOKS,336.9
5307,  perhaps  ,Electronics,293.8
5308,minute,TOYS,368.6
5309,  heart  ,electronics,139.56
5310,Mind,Electronics,239.57
5311,Amount,Books,241.49
5312,Deep,ELECTRONICS,350.41
5313,front,  Furniture  ,480.66
5314,  data  ,Toys,226.73
5315,Decade,  Electronics  ,398.46
5316,  fill  ,  Furniture  ,497.16
5317,end,  Electronics  ,127.23
5318,ORGANIZATION,Furniture,345.25
5319,save,Electronics,51.43
5320,Right,TOYS,317.54
5321,THEORY,  Electronics  ,18.64
5322,SPECIFIC,Furniture,74.8
5323,MINUTE,Furniture,300.18
5324,yourself,Electronics,370.34
5325,produce,Electronics,495.73
5326,NATIONAL,toys,30.95
5327,cost,books,478.28
5328,  job  ,Furniture,309.09
5329,indeed,Toys,27.35
5330,Message,  Books  ,400.83
5331,Experience,  Furniture  ,328.69
5332,carry,Electronics,362.47
5333,Ball,  Toys  ,207.07
5334,Have,  Toys  ,186.68
5335,ask,  Toys  ,61.34
5336,own,Electronics,237.69
5337,  model  ,Furniture,470.28
5338,Perform,Toys,38.64
5339,COVER,Furniture,139.78
5340,AMERICAN,Books,122.61
5341,  ok  ,BOOKS,260.16
5342,Hundred,ELECTRONICS,193.0
5343,  others  ,  Furniture  ,498.06
5344,  size  ,Books,142.83
5345,Issue,Books,346.45
5346,  special  ,toys,62.22
5347,Close,Toys,83.54
5348,star,toys,402.4
5349,Very,Books,35.54
5350,Subject,BOOKS,192.28
5351,  direction  ,FURNITURE,
5352,RECORD,TOYS,384.19
5353,POLICY,Books,446.79
5354,Certain,Furniture,235.69
5355,INDEED,BOOKS,243.15
5356,Bar,Toys,293.45
5357,FACT,books,57.21
5358,Any,  Toys  ,185.67
5359,DURING,BOOKS,223.27
5360,effort,Electronics,22.24
5361,Choice,  Books  ,169.3
5362,truth,electronics,68.81
5363,PARTNER,electronics,498.61
5364,Weight,Books,197.04
5365,POLICY,  Toys  ,142.08
5366,  goal  ,Furniture,232.98
5367,especially,electronics,381.44
5368,Of,Electronics,498.27
5369,Level,Books,85.72
5370,leg,  Furniture  ,67.37
5371,  million  ,ELECTRONICS,41.1
5372,SAME,Books,497.03
5373,  apply  ,FURNITURE,64.21
5374,I,furniture,426.55
5375,Surface,  Electronics  ,41.91
5376,act,Books,319.34
5377,  his  ,furniture,470.52
5378,thus,Electronics,38.09
5379,  necessary  ,books,489.37
5380,Democratic,Electronics,312.18
5381,SPEAK,ELECTRONICS,493.84
5382,FEELING,  Toys  ,398.41
5383,other,Books,488.05
5384,School,  Electronics  ,
5385,Among,toys,401.06
5386,  firm  ,  Books  ,492.25
5387,  reduce  ,electronics,271.86
5388,Keep,Furniture,486.88
5389,  a  ,  Toys  ,453.36
5390,UNIT,Books,7.3
5391,Successful,  Books  ,10.63
5392,RULE,toys,318.25
5393,Approach,TOYS,228.03
5394,  actually  ,furniture,13.24
5395,Where,  Books  ,397.58
5396,share,electronics,141.6
5397,Establish,toys,428.96
5398,  page  ,furniture,467.83
5399,Scientist,Electronics,306.32
5400,range,books,383.51
5401,REALIZE,toys,180.77
5402,THROUGHOUT,Books,117.94
5403,Another,ELECTRONICS,33.03
5404,WIDE,Furniture,493.43
5405,Yes,Toys,322.06
5406,Several,toys,180.6
5407,  fall  ,ELECTRONICS,217.3
5408,NOT,Furniture,319.58
5409,girl,  Toys  ,499.66
5410,easy,BOOKS,7.05
5411,position,toys,53.07
5412,Certain,  Toys  ,29.03
5413,BEAT,ELECTRONICS,84.52
5414,DIRECTION,Books,44.84
5415,Behind,Furniture,255.32
5416,Stuff,Toys,161.03
5417,CERTAIN,BOOKS,494.27
5418,subject,Furniture,104.38
5419,  it  ,Electronics,314.16
5420,Physical,Furniture,420.88
5421,  consumer  ,Furniture,52.39
5422,Start,  Electronics  ,234.98
5423,Environmental,  Furniture  ,142.66
5424,parent,Furniture,187.14
5425,RISE,  Electronics  ,363.25
5426,As,FURNITURE,210.43
5427,  water  ,BOOKS,290.33
5428,TALK,furniture,429.5
5429,month,Furniture,200.62
5430,Street,Electronics,410.02
5431,  of  ,Books,376.18
5432,WEST,Toys,50.29
5433,Suffer,  Books  ,41.83
5434,  shoulder  ,  Electronics  ,167.37
5435,  heavy  ,  Books  ,154.07
5436,  ,Toys,265.08
5437,  real  ,toys,91.54
5438,STUFF,FURNITURE,34.25
5439,Daughter,  Furniture  ,335.55
5440,ability,  Furniture  ,74.34
5441,Plant,books,337.81
5442,responsibility,Books,404.37
5443,  indicate  ,Electronics,276.45
5444,None,Toys,306.92
5445,  billion  ,  Electronics  ,146.02
5446,WITHIN,ELECTRONICS,359.2
5447,BIG,Toys,413.22
5448,Response,Furniture,325.79
5449,Guess,books,136.29
5450,Grow,Toys,457.38
5451,Than,Toys,122.1
5452,Politics,TOYS,343.23
5453,Growth,  Electronics  ,485.87
5454,Reality,furniture,423.12
5455,return,ELECTRONICS,311.31
5456,  ,electronics,60.11
5457,Story,ELECTRONICS,414.27
5458,Peace,  Books  ,475.3
5459,and,  Electronics  ,91.36
5460,relate,Electronics,343.28
5461,Party,ELECTRONICS,239.0
5462,  bank  ,toys,48.47
5463,Product,furniture,107.2
5464,  own  ,books,251.29
5465,truth,Furniture,322.53
5466,  radio  ,Furniture,81.44
5467,ADD,toys,386.02
5468,Study,BOOKS,497.14
5469,Position,  Books  ,271.94
5470,Modern,Toys,405.4
5471,  statement  ,ELECTRONICS,157.68
5472,Place,Electronics,123.98
5473,Without,toys,486.34
5474,Property,TOYS,
5475,All,  Furniture  ,408.36
5476,ABILITY,Books,100.09
5477,home,  Furniture  ,157.29
5478,relate,BOOKS,376.64
5479,Nature,ELECTRONICS,203.42
5480,BUY,  Toys  ,90.33
5481,FACT,TOYS,108.96
5482,Majority,FURNITURE,299.22
5483,  air  ,Electronics,131.64
5484,address,Furniture,330.25
5485,  certainly  ,Toys,99.1
5486,ANALYSIS,ELECTRONICS,489.85
5487,INDICATE,BOOKS,88.04
5488,Claim,  Books  ,424.73
5489,Morning,electronics,318.98
5490,  citizen  ,  Furniture  ,101.16
5491,KIND,  Books  ,485.8
5492,Situation,toys,160.68
5493,  collection  ,Electronics,239.78
5494,Base,toys,345.48
5495,Meet,Furniture,12.03
5496,INSTEAD,  Books  ,475.42
5497,  along  ,  Furniture  ,133.99
5498,On,TOYS,99.76
5499,Road,Furniture,76.74
5500,VOICE,BOOKS,457.06
5501,  cut  ,furniture,331.5
5502,DINNER,toys,166.23
5503,close,Books,304.82
5504,About,Books,210.72
5505,physical,  Electronics  ,226.93
5506,Task,books,286.47
5507,To,Books,455.65
5508,Win,  Toys  ,384.58
5509,REPORT,BOOKS,258.39
5510,sort,Furniture,177.51
5511,  eight  ,Furniture,40.68
5512,When,Books,142.64
5513,POSSIBLE,Electronics,213.6
5514,  often  ,Furniture,239.99
5515,blood,ELECTRONICS,387.18
5516,  ready  ,furniture,205.97
5517,Later,  Electronics  ,54.19
5518,  note  ,Toys,85.83
5519,First,furniture,480.18
5520,light,furniture,491.49
5521,College,ELECTRONICS,71.67
5522,house,Electronics,250.91
5523,HOWEVER,electronics,379.96
5524,kind,Furniture,41.71
5525,Difficult,electronics,344.98
5526,Front,Furniture,331.19
5527,ITEM,  Electronics  ,437.06
5528,FOR,Electronics,11.53
5529,Space,Toys,493.1
5530,Fall,Furniture,29.95
5531,None,Furniture,429.1
5532,Manager,books,117.3
5533,entire,Electronics,183.6
5534,TWO,ELECTRONICS,88.65
5535,Wrong,  Books  ,315.7
5536,AUDIENCE,  Electronics  ,191.62
5537,still,  Toys  ,411.61
5538,  rock  ,Toys,250.22
5539,ADMINISTRATION,BOOKS,322.67
5540,Step,FURNITURE,310.9
5541,Design,BOOKS,217.53
5542,Arm,Toys,209.23
5543,Ago,Books,298.42
5544,  every  ,electronics,225.02
5545,ALSO,ELECTRONICS,362.38
5546,FACTOR,  Furniture  ,84.22
5547,LEFT,furniture,274.94
5548,  hear  ,  Electronics  ,24.96
5549,  pass  ,ELECTRONICS,135.74
5550,If,furniture,444.23
5551,research,Furniture,138.26
5552,Machine,  Books  ,492.58
5553,record,FURNITURE,217.84
5554,to,Furniture,91.46
5555,commercial,  Furniture  ,265.72
5556,Run,furniture,125.81
5557,MORE,Electronics,218.19
5558,  ,furniture,220.73
5559,May,Books,254.81
5560,  sure  ,BOOKS,297.79
5561,Stay,FURNITURE,471.49
5562,Body,furniture,89.11
5563,marriage,Books,127.45
5564,MAYBE,electronics,149.7
5565,respond,BOOKS,66.42
5566,Sell,  Books  ,50.11
5567,TEACHER,BOOKS,267.35
5568,remember,  Toys  ,217.78
5569,  month  ,  Books  ,17.86
5570,Property,  Books  ,381.79
5571,single,books,448.98
5572,type,  Electronics  ,474.04
5573,First,electronics,121.06
5574,Pm,  Books  ,425.82
5575,  image  ,Books,63.35
5576,Change,  Books  ,
5577,No,  Furniture  ,85.42
5578,Single,Furniture,284.9
5579,Such,Books,427.98
5580,  the  ,Furniture,272.22
5581,  purpose  ,  Toys  ,473.74
5582,Enjoy,Furniture,247.92
5583,  usually  ,Toys,433.98
5584,Management,FURNITURE,337.09
5585,dream,Furniture,305.19
5586,WELL,Electronics,54.92
5587,Apply,ELECTRONICS,93.3
5588,HEAR,  Furniture  ,16.61
5589,Wish,  Books  ,439.83
5590,Person,  Electronics  ,51.06
5591,LATER,electronics,351.38
5592,Sea,Books,95.43
5593,Call,furniture,397.42
5594,Lead,books,425.37
5595,Care,furniture,284.47
5596,Available,Furniture,170.99
5597,  authority  ,Furniture,321.0
5598,THERE,  Books  ,360.86
5599,by,  Books  ,321.35
5600,WHAT,  Toys  ,260.12
5601,American,Furniture,305.3
5602,Describe,  Furniture  ,241.9
5603,Radio,FURNITURE,313.68
5604,ALONE,Furniture,90.75
5605,TEAM,BOOKS,109.97
5606,  ,  Furniture  ,363.11
5607,  anything  ,ELECTRONICS,173.06
5608,  back  ,Books,224.89
5609,  staff  ,Toys,7.91
5610,quickly,Toys,392.79
5611,standard,BOOKS,360.51
5612,note,Furniture,299.71
5613,Because,Electronics,306.09
5614,Later,Electronics,408.83
5615,plant,Books,96.64
5616,Force,Furniture,
5617,respond,  Electronics  ,443.07
5618,School,toys,353.7
5619,  late  ,Furniture,133.71
5620,Man,Toys,107.45
5621,Difference,Electronics,429.42
5622,Charge,FURNITURE,372.92
5623,Ago,books,317.62
5624,Would,  Furniture  ,334.61
5625,Quite,  Electronics  ,183.85
5626,  mission  ,Electronics,365.18
5627,Couple,  Furniture  ,75.61
5628,  build  ,toys,457.44
5629,Color,Books,263.37
5630,Yourself,Toys,173.91
5631,  tax  ,  Furniture  ,178.39
5632,  against  ,Books,135.82
5633,issue,books,484.27
5634,LOCAL,books,281.94
5635,available,Books,192.18
5636,WHOSE,FURNITURE,366.52
5637,sign,Books,227.56
5638,Color,  Books  ,331.07
5639,  us  ,ELECTRONICS,441.13
5640,Agreement,TOYS,370.8
5641,From,books,125.69
5642,value,ELECTRONICS,453.58
5643,own,Electronics,484.26
5644,  officer  ,ELECTRONICS,280.37
5645,ROLE,Electronics,12.9
5646,  military  ,Electronics,227.85
5647,Mind,  Electronics  ,133.71
5648,moment,TOYS,48.7
5649,week,electronics,495.55
5650,care,Toys,344.25
5651,Whether,ELECTRONICS,486.04
5652,LESS,Toys,196.67
5653,OR,electronics,328.44
5654,Prepare,  Toys  ,230.93
5655,response,  Electronics  ,454.49
5656,  class  ,TOYS,173.38
5657,Since,TOYS,67.19
5658,learn,Books,138.73
5659,  ,Electronics,121.21
5660,POSITIVE,Electronics,312.1
5661,  race  ,Books,269.69
5662,institution,Furniture,495.82
5663,Your,  Electronics  ,39.8
5664,Close,Electronics,324.22
5665,Term,toys,229.05
5666,Rich,Books,484.84
5667,Build,Books,191.13
5668,RESPONSE,ELECTRONICS,362.04
5669,POSITION,furniture,467.98
5670,white,ELECTRONICS,282.21
5671,save,TOYS,273.97
5672,  piece  ,  Electronics  ,393.43
5673,Base,BOOKS,269.67
5674,  light  ,books,262.07
5675,  concern  ,FURNITURE,77.38
5676,Save,TOYS,372.3
5677,Once,furniture,369.53
5678,Teach,furniture,421.98
5679,hour,Electronics,144.57
5680,mr,Furniture,383.85
5681,  family  ,  Toys  ,385.98
5682,close,Toys,276.94
5683,north,BOOKS,420.29
5684,  buy  ,books,289.24
5685,  consider  ,Books,126.74
5686,Energy,Books,380.49
5687,DEBATE,furniture,74.46
5688,Peace,Electronics,
5689,STORY,  Books  ,309.33
5690,  example  ,Books,361.95
5691,forget,Toys,498.55
5692,  ,  Toys  ,85.76
5693,  trial  ,Books,139.0
5694,continue,  Electronics  ,171.32
5695,Thought,BOOKS,281.53
5696,Strong,Books,373.09
5697,  traditional  ,  Toys  ,26.74
5698,Spring,Books,121.58
5699,Huge,Electronics,323.53
5700,  natural  ,toys,52.45
5701,  ,Furniture,154.51
5702,ESTABLISH,Books,89.72
5703,Discuss,TOYS,66.92
5704,sit,furniture,242.88
5705,State,books,186.69
5706,SEVERAL,  Books  ,143.22
5707,If,Toys,224.48
5708,OK,FURNITURE,159.59
5709,page,furniture,183.54
5710,THAN,FURNITURE,433.46
5711,  tax  ,Toys,40.57
5712,  moment  ,Electronics,330.61
5713,Instead,Books,94.0
5714,LIFE,ELECTRONICS,443.34
5715,  half  ,Books,170.6
5716,  measure  ,Furniture,285.32
5717,provide,Electronics,
5718,  administration  ,Books,409.42
5719,  same  ,toys,182.46
5720,Thing,electronics,52.82
5721,Responsibility,Furniture,443.1
5722,Quite,Electronics,363.32
5723,MONEY,books,150.88
5724,OFF,Furniture,72.73
5725,MY,BOOKS,292.5
5726,Always,Books,149.79
5727,Join,  Books  ,108.0
5728,Hotel,  Toys  ,441.8
5729,Finish,Toys,416.74
5730,Fish,Electronics,49.67
5731,country,books,374.07
5732,End,Furniture,52.24
5733,Someone,BOOKS,268.34
5734,by,  Furniture  ,122.04
5735,kitchen,Electronics,15.66
5736,nation,books,226.38
5737,Decide,toys,85.97
5738,COLOR,Books,384.48
5739,WHY,Toys,5.16
5740,Mr,BOOKS,429.12
5741,Agency,Toys,32.38
5742,  task  ,FURNITURE,266.08
5743,Again,Books,401.91
5744,Listen,TOYS,329.3
5745,Add,furniture,33.0
5746,assume,Toys,167.45
5747,Organization,  Books  ,425.92
5748,  ,Books,94.46
5749,  term  ,TOYS,119.44
5750,Pretty,  Electronics  ,480.15
5751,  amount  ,Toys,379.55
5752,  fly  ,furniture,25.93
5753,explain,furniture,349.11
5754,  ok  ,Furniture,71.81
5755,Tree,Furniture,27.06
5756,black,TOYS,344.01
5757,smile,Toys,426.63
5758,BODY,TOYS,40.15
5759,Civil,BOOKS,128.74
5760,control,Books,72.94
5761,Hear,Toys,479.38
5762,many,  Toys  ,367.14
5763,Ever,FURNITURE,286.83
5764,  understand  ,FURNITURE,
5765,  hit  ,Furniture,315.14
5766,now,Electronics,395.95
5767,Teacher,ELECTRONICS,104.87
5768,dark,books,198.54
5769,Daughter,BOOKS,385.24
5770,total,Books,444.71
5771,Pretty,  Furniture  ,311.28
5772,crime,FURNITURE,444.16
5773,Drug,FURNITURE,420.84
5774,Time,Furniture,42.21
5775,  attention  ,FURNITURE,337.23
5776,CAN,FURNITURE,302.08
5777,Officer,FURNITURE,216.04
5778,  including  ,Toys,439.43
5779,Same,Furniture,450.68
5780,READY,  Furniture  ,85.06
5781,EAST,FURNITURE,331.16
5782,Too,books,33.41
5783,Then,Books,17.4
5784,Various,toys,252.82
5785,Idea,  Electronics  ,133.21
5786,admit,electronics,237.75
5787,DEAL,electronics,194.92
5788,ARTICLE,furniture,179.59
5789,Game,books,463.76
5790,MENTION,toys,27.73
5791,  street  ,ELECTRONICS,139.89
5792,  recently  ,BOOKS,492.62
5793,Carry,  Electronics  ,151.49
5794,STORY,  Electronics  ,176.33
5795,Listen,toys,54.12
5796,All,Books,105.84
5797,these,  Electronics  ,49.46
5798,FROM,Electronics,
5799,  for  ,Furniture,89.65
5800,  put  ,Books,228.59
5801,long,Electronics,292.13
5802,gun,  Electronics  ,469.68
5803,  call  ,furniture,180.8
5804,theory,Furniture,91.15
5805,Could,  Toys  ,12.9
5806,PROFESSOR,furniture,453.98
5807,National,Toys,134.94
5808,  television  ,ELECTRONICS,355.19
5809,GIVE,Books,52.81
5810,Capital,Books,319.54
5811,STOCK,books,286.58
5812,Trouble,toys,317.12
5813,  note  ,  Books  ,371.61
5814,industry,  Books  ,407.91
5815,  husband  ,BOOKS,337.42
5816,  understand  ,Toys,422.8
5817,HAVE,Furniture,322.5
5818,Tell,Furniture,37.79
5819,Great,Books,421.1
5820,PUBLIC,Furniture,298.93
5821,  win  ,BOOKS,419.62
5822,Open,Furniture,336.08
5823,Government,Books,112.68
5824,table,furniture,178.66
5825,authority,BOOKS,169.95
5826,wonder,toys,92.68
5827,DAUGHTER,Electronics,254.1
5828,Leave,BOOKS,150.17
5829,Sense,furniture,275.81
5830,  carry  ,toys,395.91
5831,  body  ,ELECTRONICS,143.54
5832,  stuff  ,FURNITURE,149.62
5833,catch,BOOKS,103.7
5834,Close,Toys,127.13
5835,  ,ELECTRONICS,
5836,HARD,Books,103.38
5837,Push,Toys,197.48
5838,politics,Furniture,452.96
5839,  attack  ,  Books  ,434.45
5840,Power,toys,423.03
5841,system,  Electronics  ,72.21
5842,Well,ELECTRONICS,248.87
5843,describe,TOYS,321.5
5844,Keep,Books,396.97
5845,administration,Electronics,99.91
5846,SOME,  Furniture  ,417.9
5847,start,Toys,66.54
5848,Gas,furniture,138.75
5849,  worker  ,Books,346.16
5850,  by  ,electronics,15.11
5851,STREET,FURNITURE,309.71
5852,Throw,furniture,297.91
5853,MORNING,Books,213.46
5854,Plant,Electronics,450.96
5855,TOWARD,toys,461.74
5856,  citizen  ,Books,83.75
5857,Measure,Toys,448.22
5858,across,books,134.46
